Degree,C.elegans,Random,Norm
1,0.443939627290929,0.443939627290929,1
2,0.443939627290929,0.443939627290929,1
3,0.443939627290929,0.443939627290929,1
4,0.443939627290929,0.443939627290929,1
5,0.443939627290929,0.443939627290929,1
6,0.443939627290929,0.443939627290929,1
7,0.443939627290929,0.443939627290929,1
8,0.443939627290929,0.443939627290929,1
9,0.443939627290929,0.443939627290929,1
10,0.443939627290929,0.443939627290929,1
11,0.443939627290929,0.443939627290929,1
12,0.443939627290929,0.443939627290929,1
13,0.443939627290929,0.443939627290929,1
14,0.443939627290929,0.443939627290929,1
15,0.443939627290929,0.443939627290929,1
16,0.449531772575251,0.449531772575251,1
17,0.449531772575251,0.449531772575251,1
18,0.449531772575251,0.449531772575251,1
19,0.449531772575251,0.449531772575251,1
20,0.449531772575251,0.449531772575251,1
21,0.449531772575251,0.449531772575251,1
22,0.449531772575251,0.449531772575251,1
23,0.449531772575251,0.449531772575251,1
24,0.449531772575251,0.449531772575251,1
25,0.449531772575251,0.449531772575251,1
26,0.449531772575251,0.449531772575251,1
27,0.449531772575251,0.449531772575251,1
28,0.449531772575251,0.449531772575251,1
29,0.449531772575251,0.449531772575251,1
30,0.449531772575251,0.449531772575251,1
31,0.449531772575251,0.449531772575251,1
32,0.454873115946941,0.454873115946942,0.999999999999999
33,0.454873115946941,0.454873115946942,0.999999999999999
34,0.454873115946941,0.454873115946942,0.999999999999999
35,0.454873115946941,0.454873115946942,0.999999999999999
36,0.454873115946941,0.454873115946942,0.999999999999999
37,0.454873115946941,0.454873115946942,0.999999999999999
38,0.454873115946941,0.454873115946942,0.999999999999999
39,0.454873115946941,0.454873115946942,0.999999999999999
40,0.454873115946941,0.454873115946942,0.999999999999999
41,0.454873115946941,0.454873115946942,0.999999999999999
42,0.454873115946941,0.454873115946942,0.999999999999999
43,0.454873115946941,0.454873115946942,0.999999999999999
44,0.454873115946941,0.454873115946942,0.999999999999999
45,0.454873115946941,0.454873115946942,0.999999999999999
46,0.454873115946941,0.454873115946942,0.999999999999999
47,0.454873115946941,0.454873115946942,0.999999999999999
48,0.459951901053596,0.459951901053596,0.999999999999999
49,0.465150565345592,0.465104478651529,1.00009908890621
50,0.465150565345592,0.465104478651529,1.00009908890621
51,0.465150565345592,0.465104478651529,1.00009908890621
52,0.465150565345592,0.465104478651529,1.00009908890621
53,0.465150565345592,0.465104478651529,1.00009908890621
54,0.465150565345592,0.465104478651529,1.00009908890621
55,0.465150565345592,0.465104478651529,1.00009908890621
56,0.465150565345592,0.465104478651529,1.00009908890621
57,0.465150565345592,0.465104478651529,1.00009908890621
58,0.465150565345592,0.465104478651529,1.00009908890621
59,0.465150565345592,0.465104478651529,1.00009908890621
60,0.465150565345592,0.465104478651529,1.00009908890621
61,0.465150565345592,0.465104478651529,1.00009908890621
62,0.465150565345592,0.465104478651529,1.00009908890621
63,0.465150565345592,0.465104478651529,1.00009908890621
64,0.465150565345592,0.465104478651529,1.00009908890621
65,0.465150565345592,0.465104478651529,1.00009908890621
66,0.465150565345592,0.465104478651529,1.00009908890621
67,0.465150565345592,0.465104478651529,1.00009908890621
68,0.47009603163395,0.469908558113261,1.0003989574513
69,0.47009603163395,0.469908558113261,1.0003989574513
70,0.47009603163395,0.469908558113261,1.0003989574513
71,0.474919460684882,0.474730342441236,1.00039836982543
72,0.474919460684882,0.474730342441236,1.00039836982543
73,0.474919460684882,0.474730342441236,1.00039836982543
74,0.474919460684882,0.474730342441236,1.00039836982543
75,0.474919460684882,0.474730342441236,1.00039836982543
76,0.474919460684882,0.474730342441236,1.00039836982543
77,0.474919460684882,0.474730342441236,1.00039836982543
78,0.474919460684882,0.474730342441236,1.00039836982543
79,0.474919460684882,0.474730342441236,1.00039836982543
80,0.474919460684882,0.474730342441236,1.00039836982543
81,0.474919460684882,0.474730342441236,1.00039836982543
82,0.474919460684882,0.474730342441236,1.00039836982543
83,0.474919460684882,0.474730342441236,1.00039836982543
84,0.474919460684882,0.474730342441236,1.00039836982543
85,0.474919460684882,0.474730342441236,1.00039836982543
86,0.474919460684882,0.474730342441236,1.00039836982543
87,0.474919460684882,0.474730342441236,1.00039836982543
88,0.474919460684882,0.474730342441236,1.00039836982543
89,0.474919460684882,0.474730342441236,1.00039836982543
90,0.474919460684882,0.474730342441236,1.00039836982543
91,0.474919460684882,0.474730342441236,1.00039836982543
92,0.474919460684882,0.474730342441236,1.00039836982543
93,0.474919460684882,0.474730342441236,1.00039836982543
94,0.474919460684882,0.474730342441236,1.00039836982543
95,0.474919460684882,0.474730342441236,1.00039836982543
