Degree,C.elegans,Random,Norm
1,0.343721810301203,0.343721810301204,1
2,0.343721810301203,0.343721810301204,1
3,0.343721810301203,0.343721810301204,1
4,0.343721810301203,0.343721810301204,1
5,0.343721810301203,0.343721810301204,1
6,0.34819397993311,0.34819397993311,1
7,0.34819397993311,0.34819397993311,1
8,0.34819397993311,0.34819397993311,1
9,0.350452290633207,0.350429844447936,1.00006405329234
10,0.354991354991355,0.354945854945855,1.00012818869376
11,0.359575694684654,0.359529574541681,1.0001282791354
12,0.359575694684654,0.359529574541681,1.0001282791354
13,0.359575694684654,0.359529574541681,1.0001282791354
14,0.366544273407711,0.366473779597985,1.00019235703521
15,0.366544273407711,0.366473779597985,1.00019235703521
16,0.366544273407711,0.366473779597985,1.00019235703521
17,0.371292208566997,0.371149146879847,1.00038545605817
18,0.376137243515292,0.375895518776616,1.00064306363498
19,0.386204150699249,0.385632683023939,1.00148189637566
20,0.386204150699249,0.385632683023939,1.00148189637566
21,0.386204150699249,0.385632683023939,1.00148189637566
22,0.388880535298098,0.388092374006967,1.00203086003209
23,0.388880535298098,0.388092374006967,1.00203086003209
24,0.388880535298098,0.388092374006967,1.00203086003209
25,0.391547411726105,0.390539108048762,1.00258182511447
26,0.396991807475678,0.395482590885817,1.00381613912886
27,0.396991807475678,0.395482590885817,1.00381613912886
28,0.402630963821001,0.400476845960055,1.0053788824065
29,0.407733860342556,0.40554953886693,1.00538607806516
30,0.407733860342556,0.40554953886693,1.00538607806516
31,0.407733860342556,0.40554953886693,1.00538607806516
32,0.407733860342556,0.40554953886693,1.00538607806516
33,0.407733860342556,0.40554953886693,1.00538607806516
34,0.407733860342556,0.40554953886693,1.00538607806516
35,0.407733860342556,0.40554953886693,1.00538607806516
36,0.407733860342556,0.40554953886693,1.00538607806516
37,0.407733860342556,0.40554953886693,1.00538607806516
38,0.407733860342556,0.40554953886693,1.00538607806516
39,0.417774582157586,0.415474413935316,1.0055362451817
40,0.417774582157586,0.415474413935316,1.0055362451817
41,0.417774582157586,0.415474413935316,1.0055362451817
42,0.417774582157586,0.415474413935316,1.0055362451817
43,0.417774582157586,0.415474413935316,1.0055362451817
44,0.417774582157586,0.415474413935316,1.0055362451817
45,0.417774582157586,0.415474413935316,1.0055362451817
46,0.417774582157586,0.415474413935316,1.0055362451817
47,0.417774582157586,0.415474413935316,1.0055362451817
48,0.417774582157586,0.415474413935316,1.0055362451817
49,0.417774582157586,0.415474413935316,1.0055362451817
50,0.417774582157586,0.415474413935316,1.0055362451817
51,0.417774582157586,0.415474413935316,1.0055362451817
52,0.417774582157586,0.415474413935316,1.0055362451817
53,0.417774582157586,0.415474413935316,1.0055362451817
54,0.427511319805467,0.424979037397283,1.00595860544956
55,0.427511319805467,0.424979037397283,1.00595860544956
56,0.427511319805467,0.424979037397283,1.00595860544956
57,0.427511319805467,0.424979037397283,1.00595860544956
58,0.427511319805467,0.424979037397283,1.00595860544956
59,0.427511319805467,0.424979037397283,1.00595860544956
60,0.427511319805467,0.424979037397283,1.00595860544956
61,0.427511319805467,0.424979037397283,1.00595860544956
62,0.427511319805467,0.424979037397283,1.00595860544956
63,0.427511319805467,0.424979037397283,1.00595860544956
64,0.432217335792311,0.429596112923819,1.00610159819802
65,0.432217335792311,0.429596112923819,1.00610159819802
66,0.432217335792311,0.429596112923819,1.00610159819802
67,0.432217335792311,0.429596112923819,1.00610159819802
68,0.432217335792311,0.429596112923819,1.00610159819802
69,0.432217335792311,0.429596112923819,1.00610159819802
70,0.432217335792311,0.429596112923819,1.00610159819802
71,0.432217335792311,0.429596112923819,1.00610159819802
72,0.432217335792311,0.429596112923819,1.00610159819802
73,0.432217335792311,0.429596112923819,1.00610159819802
74,0.432217335792311,0.429596112923819,1.00610159819802
75,0.432217335792311,0.429596112923819,1.00610159819802
76,0.432217335792311,0.429596112923819,1.00610159819802
77,0.432217335792311,0.429596112923819,1.00610159819802
78,0.432217335792311,0.429596112923819,1.00610159819802
79,0.432217335792311,0.429596112923819,1.00610159819802
80,0.432217335792311,0.429596112923819,1.00610159819802
81,0.432217335792311,0.429596112923819,1.00610159819802
82,0.432217335792311,0.429596112923819,1.00610159819802
83,0.432217335792311,0.429596112923819,1.00610159819802
84,0.432217335792311,0.429596112923819,1.00610159819802
85,0.432217335792311,0.429596112923819,1.00610159819802
86,0.432217335792311,0.429596112923819,1.00610159819802
87,0.432217335792311,0.429596112923819,1.00610159819802
88,0.432217335792311,0.429596112923819,1.00610159819802
89,0.432217335792311,0.429596112923819,1.00610159819802
90,0.432217335792311,0.429596112923819,1.00610159819802
91,0.432217335792311,0.429596112923819,1.00610159819802
92,0.432217335792311,0.429596112923819,1.00610159819802
93,0.432217335792311,0.429596112923819,1.00610159819802
94,0.432217335792311,0.429596112923819,1.00610159819802
95,0.432217335792311,0.429596112923819,1.00610159819802
96,0.434119496855346,0.43148427672956,1.00610733755065
97,0.434119496855346,0.43148427672956,1.00610733755065
98,0.434119496855346,0.43148427672956,1.00610733755065
99,0.45981154746095,0.457064440650098,1.00601032713668
100,0.45981154746095,0.457064440650098,1.00601032713668
101,0.466171136157533,0.463304184479855,1.00618805478931
102,0.474723987955838,0.471831549013048,1.00613023641348
103,0.474723987955838,0.471831549013048,1.00613023641348
104,0.474723987955838,0.471831549013048,1.00613023641348
105,0.474723987955838,0.471831549013048,1.00613023641348
106,0.474723987955838,0.471831549013048,1.00613023641348
107,0.474723987955838,0.471831549013048,1.00613023641348
108,0.487728982806512,0.484594599346015,1.006468052811
109,0.487728982806512,0.484594599346015,1.006468052811
110,0.487728982806512,0.484594599346015,1.006468052811
111,0.487728982806512,0.484594599346015,1.006468052811
112,0.487728982806512,0.484594599346015,1.006468052811
113,0.487728982806512,0.484594599346015,1.006468052811
114,0.487728982806512,0.484594599346015,1.006468052811
115,0.487728982806512,0.484594599346015,1.006468052811
116,0.487728982806512,0.484594599346015,1.006468052811
117,0.506964050442311,0.502533973273104,1.0088154779673
118,0.506964050442311,0.502533973273104,1.0088154779673
119,0.511319236957021,0.506977514747568,1.00856393446091
120,0.511319236957021,0.506977514747568,1.00856393446091
121,0.514085323440761,0.509230620604374,1.00953340714395
122,0.518839724680433,0.513714060963618,1.0099776589864
123,0.521527777777778,0.516075198412698,1.01056547453133
124,0.521527777777778,0.516075198412698,1.01056547453133
125,0.524443465727098,0.518347013132607,1.01176133447292
126,0.524443465727098,0.518347013132607,1.01176133447292
127,0.524443465727098,0.518347013132607,1.01176133447292
128,0.54317398794143,0.536821274763135,1.01183394451179
129,0.54317398794143,0.536821274763135,1.01183394451179
130,0.54317398794143,0.536821274763135,1.01183394451179
131,0.54317398794143,0.536821274763135,1.01183394451179
132,0.552468031834034,0.546273808459269,1.01133904514338
133,0.552468031834034,0.546273808459269,1.01133904514338
134,0.552468031834034,0.546273808459269,1.01133904514338
