Degree,C.elegans,Random,Norm
1,0.371025940023322,0.371025940023322,1
2,0.371025940023322,0.371025940023322,1
3,0.371025940023322,0.371025940023322,1
4,0.371025940023322,0.371025940023322,1
5,0.371025940023322,0.371025940023322,1
6,0.375863991081382,0.375863991081382,1
7,0.375863991081382,0.375863991081382,1
8,0.375863991081382,0.375863991081382,1
9,0.375863991081382,0.375863991081382,1
10,0.380731249858767,0.380708652520733,1.00005935598754
11,0.380731249858767,0.380708652520733,1.00005935598754
12,0.380731249858767,0.380708652520733,1.00005935598754
13,0.385604672469079,0.385581768208887,1.00005940182364
14,0.385604672469079,0.385581768208887,1.00005940182364
15,0.385604672469079,0.385581768208887,1.00005940182364
16,0.38806641300588,0.388020292862908,1.00011886013134
17,0.38806641300588,0.388020292862908,1.00011886013134
18,0.390529590675861,0.390459938241508,1.00017838561023
19,0.395506755166408,0.39538930471214,1.00029705015504
20,0.395506755166408,0.39538930471214,1.00029705015504
21,0.405911246612466,0.405451993805652,1.00113269342322
22,0.408640140347457,0.408019541434175,1.00152100291839
23,0.408640140347457,0.408019541434175,1.00152100291839
24,0.408640140347457,0.408019541434175,1.00152100291839
25,0.408640140347457,0.408019541434175,1.00152100291839
26,0.408640140347457,0.408019541434175,1.00152100291839
27,0.416911362165928,0.415693151843926,1.00293055181833
28,0.416911362165928,0.415693151843926,1.00293055181833
29,0.425622775800712,0.42352732587697,1.00494761446479
30,0.425622775800712,0.42352732587697,1.00494761446479
31,0.425622775800712,0.42352732587697,1.00494761446479
32,0.425622775800712,0.42352732587697,1.00494761446479
33,0.425622775800712,0.42352732587697,1.00494761446479
34,0.428622631848438,0.426128392217102,1.00585325849413
35,0.428622631848438,0.426128392217102,1.00585325849413
36,0.428622631848438,0.426128392217102,1.00585325849413
37,0.428622631848438,0.426128392217102,1.00585325849413
38,0.428622631848438,0.426128392217102,1.00585325849413
39,0.428622631848438,0.426128392217102,1.00585325849413
40,0.428622631848438,0.426128392217102,1.00585325849413
41,0.428622631848438,0.426128392217102,1.00585325849413
42,0.428622631848438,0.426128392217102,1.00585325849413
43,0.428622631848438,0.426128392217102,1.00585325849413
44,0.438840579710145,0.436276416337286,1.00587738249614
45,0.438840579710145,0.436276416337286,1.00587738249614
46,0.438840579710145,0.436276416337286,1.00587738249614
47,0.438840579710145,0.436276416337286,1.00587738249614
48,0.444052298066897,0.44139795727387,1.00601348680773
49,0.444052298066897,0.44139795727387,1.00601348680773
50,0.444052298066897,0.44139795727387,1.00601348680773
51,0.444052298066897,0.44139795727387,1.00601348680773
52,0.449207727371391,0.446517392012155,1.00602515245176
53,0.449207727371391,0.446517392012155,1.00602515245176
54,0.449207727371391,0.446517392012155,1.00602515245176
55,0.449207727371391,0.446517392012155,1.00602515245176
56,0.449207727371391,0.446517392012155,1.00602515245176
57,0.449207727371391,0.446517392012155,1.00602515245176
58,0.449207727371391,0.446517392012155,1.00602515245176
59,0.449207727371391,0.446517392012155,1.00602515245176
60,0.449207727371391,0.446517392012155,1.00602515245176
61,0.449207727371391,0.446517392012155,1.00602515245176
62,0.449207727371391,0.446517392012155,1.00602515245176
63,0.449207727371391,0.446517392012155,1.00602515245176
64,0.449207727371391,0.446517392012155,1.00602515245176
65,0.449207727371391,0.446517392012155,1.00602515245176
66,0.454385240258846,0.45135632658681,1.00671069284647
67,0.454385240258846,0.45135632658681,1.00671069284647
68,0.454385240258846,0.45135632658681,1.00671069284647
69,0.454385240258846,0.45135632658681,1.00671069284647
70,0.454385240258846,0.45135632658681,1.00671069284647
71,0.454385240258846,0.45135632658681,1.00671069284647
72,0.454385240258846,0.45135632658681,1.00671069284647
73,0.454385240258846,0.45135632658681,1.00671069284647
74,0.454385240258846,0.45135632658681,1.00671069284647
75,0.454385240258846,0.45135632658681,1.00671069284647
76,0.454385240258846,0.45135632658681,1.00671069284647
77,0.454385240258846,0.45135632658681,1.00671069284647
78,0.454385240258846,0.45135632658681,1.00671069284647
79,0.454385240258846,0.45135632658681,1.00671069284647
80,0.454385240258846,0.45135632658681,1.00671069284647
81,0.454385240258846,0.45135632658681,1.00671069284647
82,0.454385240258846,0.45135632658681,1.00671069284647
83,0.454385240258846,0.45135632658681,1.00671069284647
84,0.454385240258846,0.45135632658681,1.00671069284647
85,0.454385240258846,0.45135632658681,1.00671069284647
86,0.454385240258846,0.45135632658681,1.00671069284647
87,0.454385240258846,0.45135632658681,1.00671069284647
88,0.454385240258846,0.45135632658681,1.00671069284647
89,0.458717647716474,0.455654592207502,1.00672231897002
90,0.458717647716474,0.455654592207502,1.00672231897002
91,0.458717647716474,0.455654592207502,1.00672231897002
92,0.458717647716474,0.455654592207502,1.00672231897002
93,0.458717647716474,0.455654592207502,1.00672231897002
94,0.458717647716474,0.455654592207502,1.00672231897002
95,0.458717647716474,0.455654592207502,1.00672231897002
96,0.460814958745178,0.457735631212864,1.00672730572482
97,0.460814958745178,0.457735631212864,1.00672730572482
98,0.460814958745178,0.457735631212864,1.00672730572482
99,0.460814958745178,0.457735631212864,1.00672730572482
100,0.460814958745178,0.457735631212864,1.00672730572482
101,0.488858112103576,0.485604711960412,1.00669968816824
102,0.498104417670683,0.49480546184739,1.00666717746198
103,0.505315822388993,0.501885059741286,1.00683575368726
104,0.505315822388993,0.501885059741286,1.00683575368726
105,0.5101706256273,0.506762796922048,1.0067247018249
106,0.5101706256273,0.506762796922048,1.0067247018249
107,0.5101706256273,0.506762796922048,1.0067247018249
108,0.524981540733448,0.521349811891284,1.00696601160934
109,0.524981540733448,0.521349811891284,1.00696601160934
110,0.524981540733448,0.521349811891284,1.00696601160934
